address,city,districd,lat,lon,name,province,street,town
揭阳市普宁燎原街道乌石村新东里0003座,揭阳市,普宁市,23.339706690058744,116.166697669972,广东普宁燎原台铃专卖店,广东省,,
广东省揭阳市揭西县新东路2号铺南顺日铃车行,揭阳市,揭西县,23.43729970820865,115.84856088727683,广东揭西县城台铃专卖店,广东省,,
广东省揭阳市揭东区曲溪揭东中心市场西16幢2号（揭东交通警察大队对面）,揭阳市,揭东区,23.572485187047057,116.4184557839792,广东揭东曲溪台铃专卖店,广东省,,
普宁市麒麟镇政府南边派出所路口永兴车行,揭阳市,普宁市,23.30363452186039,116.1724489811672,广东普宁麒麟台铃专卖店,广东省,,
广东揭阳惠来县隆江镇葵和路8号隆江工商所对面,揭阳市,惠来县,23.039645374524625,116.30144448456024,广东惠来隆江台铃专卖店,广东省,,
揭西棉湖道江路湖东大圆北区北港3号,揭阳市,普宁市,23.307115092496723,116.1616726387814,广东揭西棉湖台铃专卖店,广东省,,
普宁洪阳镇洪棉公路边216号,揭阳市,普宁市,23.30363452186039,116.1724489811672,广东普宁洪阳台铃专卖店,广东省,,
揭阳市南城区磐东乔南社区S236省道北侧,揭阳市,榕城区,23.555740488275585,116.37851218033846,广东揭阳磐东台铃专卖店,广东省,,
葵潭镇广汕大道公路旁,揭阳市,惠来县,23.039645374524625,116.30144448456024,广东惠来葵潭台铃专卖店,广东省,,
揭阳梅云区梅云工贸新村内,揭阳市,榕城区,23.555740488275585,116.37851218033846,广东揭阳梅云台铃专卖店,广东省,,
揭阳市榕城区新兴同德路利顺前十一巷一号。,揭阳市,榕城区,23.53074641796635,116.37351589492418,广东揭阳榕城区台铃专卖店,广东省,,
广东省揭阳市锡场镇206国道路段锡场工商银行斜对面卓群车行,揭阳市,揭东区,23.605477026500708,116.33726064387564,广东揭东锡场台铃专卖店,广东省,,
广东省揭阳市揭东去新亨镇北部商贸城区8-10号。,揭阳市,揭东区,23.632088987715132,116.29679503490323,广东揭东新亨台铃专卖店,广东省,,
广东省揭阳市揭东县云路镇北洋公路北55号，发兴车行,江门市,台山市,22.255330507641983,112.80179590798085,广东揭东云路台铃专卖店,广东省,,
广东省揭阳市揭东县玉湖镇联村太和门波达车行,揭阳市,揭东区,23.688164437398218,116.2575130332704,广东揭东玉湖台铃专卖店,广东省,,
广东省揭阳市惠来县南门东路62号飞达车行,揭阳市,惠来县,23.039645374524625,116.30144448456024,广东惠来台铃专卖店,广东省,,
普宁市占陇镇麒麟路口往流沙方向10米,揭阳市,普宁市,23.292351967512488,116.27123626688069,广东普宁占陇台铃专卖店,广东省,,
