address,city,districd,lat,lon,name,province,street,town
江苏无锡市新区南湖园路2-2号,无锡市,新吴区,31.51654590542843,120.42631500181498,无锡新区台铃,江苏省,,
江苏省无锡市新吴区江溪街道坊前镇坊前路15-17、18号,无锡市,新吴区,31.554850239841915,120.37039647195492,新吴区台铃,江苏省,,
江苏无锡江阴市云亭镇环南路,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡宜兴市万石镇茶亭小区步行街,无锡市,宜兴市,31.342956624267874,119.83160603216115,宜兴市台铃,江苏省,,
江苏省无锡市锡山区鹅湖镇青红路83号,无锡市,锡山区,31.594761632814496,120.36342571102806,锡山区台铃,江苏省,,
江苏无锡宜兴市和桥镇鹅州东路,无锡市,宜兴市,31.342956624267874,119.83160603216115,宜兴市台铃,江苏省,,
江阴市周庄镇周南苑长和街28号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡宜兴市官林钮家街,无锡市,宜兴市,31.342956624267874,119.83160603216115,宜兴市台铃,江苏省,,
江苏无锡宜兴市周铁镇朝阳东路北侧东1-3号,无锡市,宜兴市,31.342956624267874,119.83160603216115,宜兴市台铃,江苏省,,
江苏省无锡市新区梅村泰伯花苑238-67-68,无锡市,新吴区,31.554850239841915,120.37039647195492,新吴区台铃,江苏省,,
无锡市惠山区钱桥花园路40-50号,无锡市,惠山区,31.686741337274505,120.30459559334903,惠山区台铃,江苏省,,
无锡市新吴区硕放墙宅路418路,无锡市,新吴区,31.554850239841915,120.37039647195492,新吴区台铃,江苏省,,
江苏省无锡市锡山区安镇街道查桥锡沪路东段31号,无锡市,锡山区,31.594761632814496,120.36342571102806,锡山区台铃,江苏省,,
江苏省无锡市新吴区鸿山街道鸿声后鸿路,无锡市,新吴区,31.554850239841915,120.37039647195492,新吴区台铃,江苏省,,
无锡市惠山区春惠路438号440号,无锡市,惠山区,31.686741337274505,120.30459559334903,惠山区台铃,江苏省,,
江苏省无锡市惠山区前洲街道堰玉西路53号,无锡市,惠山区,31.686741337274505,120.30459559334903,惠山区台铃,江苏省,,
江苏省无锡市惠山区玉祁街道海瑞路,无锡市,惠山区,31.686741337274505,120.30459559334903,惠山区台铃,江苏省,,
江苏无锡市惠山区洛社镇新兴西路66号,无锡市,惠山区,31.686741337274505,120.30459559334903,惠山区台铃,江苏省,,
江苏无锡市滨湖区华庄街道震泽路77号,无锡市,滨湖区,31.534639699974193,120.29154752615551,滨湖区台铃,江苏省,,
江苏无锡市勤学路27号之4,无锡市,梁溪区,31.571645024134835,120.30959951436182,梁溪区台铃,江苏省,,
无锡市中南路153-5号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江苏省无锡市新吴区花样年花郡家园商铺58-20号,无锡市,新吴区,31.554850239841915,120.37039647195492,新吴区台铃,江苏省,,
江苏省无锡市江阴市山观西街111号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏省无锡市江阴市华士镇和平街828号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡市锡山区厚桥街道锡沪东路88号F栋22号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
无锡市太湖大道锦江苑36号的商业用房一楼,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江苏省无锡市锡山区英特宜家购物中心,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江苏省无锡市惠山区盛岸西路474号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江苏无锡江阴市青阳镇旌阳南路112号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏省无锡市滨湖区青祁路308号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江阴市周庄镇宗言村农贸市场北908号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
宜兴市太隔东路2号，宜兴市丁蜀镇民主路商住楼1#店面,无锡市,宜兴市,31.342956624267874,119.83160603216115,宜兴市台铃,江苏省,,
锡山经济技术开发区友谊北路300号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
江苏省江阴市渡江路39号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡江阴峭岐镇中山路97号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏省无锡市江阴市祝塘镇景阳西路47-2号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡江阴路桥,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡江阴市君山路19-7号,无锡市,江阴市,31.926044909769043,120.29156800752115,江阴市台铃,江苏省,,
江苏无锡滨湖胡埭人民西路52号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
