address,city,districd,lat,lon,name,province,street,town
河南省洛阳市洛宁县凤翼路西花坛大石头渠北台铃专卖店,洛阳市,洛宁县,34.39498456021476,111.65958740952347,洛宁县台铃,河南省,,
洛阳市春都路道北电动车市场,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
河南省洛阳市宜阳县兴宜西路汽车站进口斜对面,洛阳市,宜阳县,34.52279079772195,112.20468235052195,宜阳县台铃,河南省,,
河南洛阳市关林镇镇北路南排2号,哈尔滨市,道外区,45.796094119695994,126.65416082325429,市辖区台铃,黑龙江省,,
河南洛阳吉利区中原路东段坡底口台铃电动车专卖店,洛阳市,吉利区,34.90701265711501,112.59547847119167,吉利县台铃,河南省,,
河南省洛阳市偃师市民主路41号台铃专卖店,洛阳市,偃师市,34.733796624012776,112.79642141885469,偃师市台铃,河南省,,
河南省洛阳市汝阳县滨河小区南200米,洛阳市,汝阳县,34.15984336489338,112.47950327730925,汝阳县台铃,河南省,,
河南省洛阳市栾川县伊水路台铃电动车专卖店,洛阳市,栾川县,33.791822464323104,111.62242666650891,栾川县台铃,河南省,,
河南省洛阳市伊川县酒城北路人民银行楼下台铃电动车,洛阳市,伊川县,34.42764579642734,112.43240745501544,伊川县台铃,河南省,,
河南省洛阳市嵩县人民路与文化路交叉口东铃木专卖店,洛阳市,嵩县,34.14072155640602,112.09240816186609,嵩县台铃,河南省,,
