add_time,address,area,city,lat,lng,name,province,tel,topic
2019-09-05,老石人街12号附近,五通桥区,乐山市,103.767222,29.463954,贝特电动车,四川省,无,贝特车
2019-09-05,西湖水乡东北(106省道旧西),东坡区,眉山市,103.733514,30.057126,倍特电动车,四川省,无,贝特车
2019-09-05,马岱路52号附近,广汉市,德阳市,104.224035,30.911077,倍特电动车,四川省,无,贝特车
2019-09-05,张飞南路280-282,阆中市,南充市,105.978885,31.578070,倍特电动车(公园路),四川省,无,贝特车
2019-09-05,郫都区成灌东路215号,郫都区,成都市,103.896895,30.811546,倍特电动车(阿坝州制药厂小区西),四川省,028-86103900,贝特车
2019-09-05,顺清街274-276号附近,郫都区,成都市,103.926039,30.739089,倍特电动车(顺清街),四川省,无,贝特车
2019-09-05,人市坝红绿灯路口,泸县,泸州市,105.374473,29.146526,倍特电动车城西店(装修中),四川省,18982455451,贝特车
2019-09-05,仁和路12栋,大安区,自贡市,104.783139,29.359043,倍特,四川省,0813-2309817,贝特车
2019-09-05,中心路与017乡道交叉口西北50米,江安县,宜宾市,105.175668,28.559375,倍特电动车,四川省,无,贝特车
2019-09-05,205省道西50米,射洪县,遂宁市,105.422016,30.731143,百佳电动车专卖店,四川省,13550790132,贝特车
2019-09-05,大面镇金地路183号,龙泉驿区,成都市,104.192598,30.585086,倍特电动车(金地路),四川省,15328077740;13730656629,贝特车
2019-09-05,中兴街东150米,金堂县,成都市,104.633450,30.687619,倍特电动车,四川省,无,贝特车
2019-09-05,二环路北一段205号附7-9号,金牛区,成都市,104.040828,30.692209,倍特电动车售后服务维修中心,四川省,无,贝特车
