address,city,districd,lat,lon,name,province,street,town
青海省海东州循化县街子镇红旗路北,海东市,循化撒拉族自治县,102.429423,35.857806,循化县新日电动车,青海省,,
格尔木江河龙粮油综合市场内,海西蒙古族藏族自治州,天峻县,99.327669,37.340428,格尔木骑美车行,青海省,,
青海贵德县东大街,海南藏族自治州,贵德县,101.431894,36.043445,贵德县新日电动车行,青海省,,
青海省德令哈市河西菜市场交通巷新日电动车,海西蒙古族藏族自治州,德令哈市,97.364445,37.363217,德令哈市福田商行,青海省,,
青海省海东市民和县川垣新区帝豪花园2幢112房,海东市,民和回族土族自治县,102.814764,36.326169,民和县大自然车业,青海省,,
青海省西宁市七一路169号61武警医院斜对面,西宁市,城东区,101.800129,36.618227,西宁建信商贸有限公司,青海省,,
青海省格尔木市八一东路江河龙粮油市场院内新日电动车,海西蒙古族藏族自治州,格尔木市,94.918286,36.406243,格尔木新日电动车行(直营),青海省,,
青海省西宁市七一路169号名家车行,西宁市,城东区,101.80062,36.617986,西宁城东名家车行(直营),青海省,,
青海省贵德县西大街新日电动车专卖店,海南藏族自治州,贵德县,101.429999,36.042995,青海省贵德县新日电动车行（闫海英）(直营),青海省,,
积石镇,海东市,循化撒拉族自治县,102.48914301395416,35.84604774864301,循化新日,青海省,,
黄河路街道,海西蒙古族藏族自治州,格尔木市,94.91419315338138,36.40314627279652,德令哈分销格尔木,青海省,,
巴燕镇,海东市,化隆回族自治县,102.26191565394402,36.10000990473201,化隆新日,青海省,,
碾伯镇,海东市,乐都区,102.40172445774078,36.48205908322858,兰州分销青海乐都店,青海省,,
青海省西宁市城中区南川工业园南川工业园区,西宁市,湟中县,101.644901,36.499101,南川工业园店,青海省,,
八一东路与泰山北路交叉口东北100米,海西蒙古族藏族自治州,格尔木市,94.918833,36.40685,格尔木新日电动车,青海省,,
