address,city,districd,lat,lon,name,province,street,town
内蒙古呼伦贝尔阿荣旗中央大街振宇自行车/电动车商城,呼伦贝尔市,阿荣旗,48.132044370909426,123.47947998144807,阿荣旗那吉镇振宇自行车商场,内蒙古自治区,,
内蒙古呼伦贝尔市鄂伦春自治旗大杨树镇,呼伦贝尔市,鄂伦春自治旗,49.74557685027347,124.62532891147758,鄂伦春自治旗大杨树镇浩大摩托车商场,内蒙古自治区,,
内蒙古省扎兰屯市中央南路新华书店一楼爱玛电动车,呼伦贝尔市,扎兰屯市,48.01995552010966,122.74445371485892,扎兰屯市鑫玛电动车商店,内蒙古自治区,,
内蒙古呼伦贝尔市莫旗尼尔基镇转盘道西100米,北京市,朝阳区,39.983967984672574,116.43790896466486,尼尔基镇老六电动车商行,北京市,,
内蒙古省满洲里市扎区新华南路东明电动车商行,呼伦贝尔市,扎赉诺尔区,49.604098854866066,117.38543585768029,满洲里市扎区永明电动车商场,内蒙古自治区,,
内蒙古呼伦贝尔市额尔古纳市拉布林蒙星花苑小区3号楼7号门市,呼伦贝尔市,额尔古纳市,50.24813175863642,120.18663369726426,额尔古纳市拉布大林启明家电摩托车商城,内蒙古自治区,,
内蒙古呼伦贝尔市海拉尔区向华办西四道街粮贸综合楼9号,呼伦贝尔市,海拉尔区,49.21821579936311,119.74246537005571,海拉尔区海辆电动车商店,内蒙古自治区,,
内蒙古呼伦贝尔牙克石市中央街三道街温州城超越自行车行,呼伦贝尔市,牙克石市,49.292023693206346,120.718346837101,牙克石市超越自行车商店,内蒙古自治区,,
内蒙古省兴安盟乌兰浩特市复兴西街鑫敏电动车商行,兴安盟,乌兰浩特市,46.07865434358189,122.099622351983,乌兰浩特市鑫敏电动车商行,内蒙古自治区,,
内蒙古兴安盟扎赉特旗三江百货道北,兴安盟,扎赉特旗,46.72918953935754,122.90644442882986,扎赉特旗冬喜电动车行,内蒙古自治区,,
内蒙古兴安盟科尔沁右翼中旗巴镇金润28号,惠州市,惠城区,22.991094409562596,114.45232972786987,科右中旗爱玛电动车行,广东省,,
