add_time,address,area,city,lat,lng,name,province,tel,topic
2019-09-09,,东城区,北京市,116.416734,39.938583,小刀电动车,北京市,无,小刀
2019-09-09,X011(潞西路),通州区,北京市,116.681382,39.794835,小刀电动车,北京市,无,小刀
2019-09-09,,密云区,北京市,116.985834,40.567381,小刀电动车,北京市,无,小刀
2019-09-09,,顺义区,北京市,116.668350,40.042370,小刀电动车,北京市,无,小刀
2019-09-09,,大兴区,北京市,116.515784,39.675680,小刀电动车,北京市,无,小刀
2019-09-09,,通州区,北京市,116.652985,39.748611,小刀电动车,北京市,无,小刀
2019-09-09,,平谷区,北京市,117.113687,40.116243,小刀电动车,北京市,无,小刀
2019-09-09,,大兴区,北京市,116.492480,39.618728,小刀电动车,北京市,无,小刀
2019-09-09,大辛庄村张凤路东侧,通州区,北京市,116.724345,39.826992,小刀电动车(大辛庄),北京市,13683602450,小刀
2019-09-09,马坊村小刀电动车136号,昌平区,北京市,116.404920,40.153582,小刀电动车(马坊),北京市,无,小刀
2019-09-09,魏善庄镇天和利民农贸市场小刀电动车,大兴区,北京市,116.406983,39.667736,小刀电动车,北京市,无,小刀
2019-09-09,南湖一街与南湖二街交叉口东150米,顺义区,北京市,116.565515,40.134304,小刀电动车,北京市,无,小刀
2019-09-09,宋庄村委会对面小刀电动车店,通州区,北京市,116.730080,39.947971,小刀电动车,北京市,13671153410,小刀
2019-09-09,尚上路北50米,昌平区,北京市,116.321603,40.147556,小刀电动车,北京市,18701099043,小刀
2019-09-09,立汤路511号附近,昌平区,北京市,116.414540,40.085061,小刀电动车,北京市,无,小刀
2019-09-09,文明大街与王家场西长街交叉口东100米,顺义区,北京市,116.710291,40.077485,小刀电动车,北京市,无,小刀
2019-09-09,漷县镇镇政府西行200米红绿灯,通州区,北京市,116.658186,39.831369,小刀电动车,北京市,无,小刀
2019-09-09,新华南路43号,通州区,北京市,116.657752,39.904766,小刀电动车通州总店,北京市,010-69521822,小刀
2019-09-09,广渠门外大街北50米,朝阳区,北京市,116.453678,39.893881,小刀电动车,北京市,无,小刀
2019-09-09,张镇大街10号附近,顺义区,北京市,116.949699,40.151144,小刀电动车,北京市,无,小刀
2019-09-09,兴寿镇兴寿村731号,昌平区,北京市,116.415574,40.220255,小刀电动车,北京市,18518096596,小刀
2019-09-09,朝内大街131-1号,东城区,北京市,116.425903,39.924704,小刀电动车(朝阳门店),北京市,无,小刀
2019-09-09,兴隆商业街143号附近,延庆区,北京市,115.901013,40.375079,小刀电动车,北京市,无,小刀
2019-09-09,长沟北大街340号附近,房山区,北京市,115.903189,39.583454,小刀电动车,北京市,无,小刀
2019-09-09,沙河镇星星幼儿园旁,昌平区,北京市,116.325630,40.126667,小刀电动车,北京市,无,小刀
2019-09-09,南郝庄瑞明路12号,昌平区,北京市,116.220001,40.214156,小刀电动车,北京市,无,小刀
2019-09-09,北苑东路与太歇路交叉口东150米,昌平区,北京市,116.443869,40.072602,小刀电动车,北京市,无,小刀
2019-09-09,府前街1-2附近,平谷区,北京市,117.123548,40.140826,小刀电动车,北京市,无,小刀
2019-09-09,鼓楼西街11号楼8号,昌平区,北京市,116.224084,40.223823,小刀电动车(十八里店),北京市,15911115118,小刀
2019-09-09,沙河镇巩华城大街44号,昌平区,北京市,116.268261,40.125141,小刀电动车,北京市,13371706189,小刀
2019-09-09,沿河村邮局东侧50米,顺义区,北京市,116.716873,40.040087,小刀电动车,北京市,18801468158,小刀
2019-09-09,古城南路2号附近,石景山区,北京市,116.194062,39.913033,小刀电动车,北京市,无,小刀
2019-09-09,梨园新华联南区怡乐北街底商12号,通州区,北京市,116.641916,39.888453,小刀电动车,北京市,15652689994,小刀
2019-09-09,拱辰南大街85号院附近,房山区,北京市,116.141886,39.727094,小刀电动车,北京市,无,小刀
