上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=350204&limit=Grade%2cADC12%3bLocalityName%2c上海%3b&cdtion=&dshow=Date%2cSuppName%2cSpec%2cSpecModelName%2cGrade%2cPrice%2cPriceXXChange%2cBottomPrice%2cHighPrice%2cAvgPrice%2cAvgPriceXXChange%2cProvinceName%2cPriceTell%2cPriceUnit%2cMarketName%2cAreaName%2cCityName%2cPortName%2cLocalityName%2cContract%2cPlaceOfDelivery%2cMarks%2cMainPrice
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=350204&limit=LocalityName%2c上海%3bGrade%2cZLD102%3b&cdtion=&dshow=Date%2cSuppName%2cSpec%2cSpecModelName%2cGrade%2cPrice%2cPriceXXChange%2cBottomPrice%2cHighPrice%2cAvgPrice%2cAvgPriceXXChange%2cProvinceName%2cPriceTell%2cPriceUnit%2cMarketName%2cAreaName%2cCityName%2cPortName%2cLocalityName%2cContract%2cPlaceOfDelivery%2cMarks%2cMainPrice
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?scode=350302
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?scode=350302
上海,中华商务网,http://www.chinaccm.cn/pricedata/PriceData.aspx?scode=35050403
上海,中华商务网,http://www.chinaccm.cn/pricedata/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=21010301&limit=MarketName%2c无锡%3bManuName%2c中天%3b&cdtion=&dshow=Date%2cAreaName%2cProvinceName%2cMarketName%2cSuppName%2cMaterial%2cSpec%2cPrice%2cPriceXXChange%2cUnit%2cPriceUnit%2cManuName%2cPriceType%2cMarks
上海,中华商务网,http://www.chinaccm.cn/pricedata/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=21010301&limit=MarketName%2c无锡%3bManuName%2c常州岩松%3bSpec%2c1.5*(174-295)*C%3b&cdtion=&dshow=Date%2cAreaName%2cProvinceName%2cMarketName%2cSuppName%2cMaterial%2cSpec%2cPrice%2cPriceXXChange%2cUnit%2cPriceUnit%2cManuName%2cPriceType%2cMarks
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=21030301&limit=Spec%2c32*3%3b&dshow=Date%2cAreaName%2cProvinceName%2cMarketName%2cSuppName%2cMaterial%2cSpec%2cPrice%2cPriceXXChange%2cUnit%2cPriceUnit%2cManuName%2cPriceType%2cMarks
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=220201&limit=Material%2cB35A300%3b&dshow=Date%2cMarketName%2cSuppName%2cMaterial%2cSpec%2cPrice%2cPriceXXChange%2cUnit%2cPriceUnit%2cLocalityName%2cManuName%2cMarks
上海,中华商务网,http://www.chinaccm.cn/PriceData/PriceData.aspx?Type=DATA_NATIONALPRICE%2c国内价格&Cata=1&scode=240107&limit=Material%2c35K%3bManuName%2c邢钢%3b&dshow=Date%2cAreaName%2cMarketName%2cSuppName%2cMaterial%2cSpec%2cPrice%2cPriceXXChange%2cUnit%2cPriceUnit%2cManuName
